KundenNr,Nachname,Bonitaet,Land,Geschlecht,Alter,Dauer,Konto,NrProdukte,HatCrKarte,Aktiv,Gesch_Einkommen,Austritt
139862114,Calabresi,512,England,m,31,6,0.0,2,1,0,168462.26,0
139905621,Wheeler,657,Deutschland,m,34,3,107136.6,1,1,0,153895.46,0
139882254,Sherrod,519,Deutschland,m,36,9,0.0,2,0,1,145562.4,0
139817559,Fan,659,Frankreich,f,30,8,154159.51,1,1,0,40441.1,0
139694664,Hill,667,Frankreich,m,70,3,77356.92,2,1,1,20881.96,0
139770929,Azubuike,586,Frankreich,m,34,9,74309.81,1,1,0,15034.93,0
139869338,Yen,569,Frankreich,m,30,6,106629.49,1,0,1,44114.88,0
139849761,Ugorji,800,Deutschland,f,40,5,97764.41,1,1,0,98640.15,1
139865034,Thurgood,438,Deutschland,m,38,2,0.0,2,1,0,136859.55,0
139915247,Calabresi,717,Frankreich,f,35,5,103214.71,1,1,0,172172.7,0
139723583,Bruce,721,England,f,46,7,137933.39,1,1,1,67976.57,0
139887269,Bergamaschi,677,Deutschland,m,30,1,78133.15,1,0,1,174225.88,0
139872817,Yin,706,Deutschland,m,54,9,117444.51,1,1,1,186238.85,0
139838275,Chang,850,Frankreich,m,61,3,141784.02,1,1,1,92053.75,0
139884438,Marshall,529,Deutschland,m,30,2,116295.29,1,1,0,75285.47,0
139757639,Burn,850,England,f,36,2,155180.56,2,0,0,169415.54,0
139709979,Chiagoziem,736,Frankreich,f,26,0,84587.9,1,0,1,188037.76,0
139683804,Montague,790,Frankreich,f,34,2,164011.48,1,1,0,199420.41,0
139759250,P'an,642,Deutschland,m,40,8,109219.83,1,1,0,52827.51,0
139796552,Capon,689,Deutschland,m,39,7,0.0,2,0,0,14917.09,0
139699119,Dillon,699,Deutschland,m,30,9,0.0,1,1,1,108162.13,0
139713567,Runyon,731,Deutschland,m,30,7,0.0,2,1,1,184581.68,0
139830364,Hunt,625,England,m,32,7,106957.28,1,1,1,134794.02,0
139788019,Khan,646,Deutschland,f,43,8,143061.88,1,1,0,61937.6,0
139847227,McElyea,583,Deutschland,m,38,8,0.0,1,1,0,47848.56,0
139726277,Padovano,619,England,f,31,3,141751.82,1,0,1,61531.86,0
139737586,Trentino,695,Deutschland,m,37,2,0.0,2,1,1,99692.65,0
139884376,Bennet,591,England,m,31,8,0.0,1,1,1,141677.33,0
139707100,Somadina,649,Frankreich,m,40,4,95001.33,1,0,1,123202.99,0
139747219,Turnbull,686,Frankreich,f,43,5,154846.24,2,1,1,151903.6,0
139762367,Burrows,761,England,f,32,4,103515.39,2,1,1,177622.38,0
139712131,Yang,600,Deutschland,f,39,5,0.0,2,0,0,118272.07,0
139883385,Kao,528,Frankreich,f,46,9,135555.66,1,1,0,133146.03,1
139717234,Amies,524,Frankreich,m,29,9,144287.6,2,1,0,32063.3,0
139677738,Esposito,761,Deutschland,f,33,6,138053.79,2,1,0,148779.41,0
139768550,Parry-Okeden,563,England,f,46,8,106171.68,1,1,0,163145.5,1
139922272,Wilkinson,618,Deutschland,m,48,7,0.0,1,1,0,13921.82,1
139784373,Deleon,722,England,m,37,9,0.0,2,1,0,31921.95,0
139861547,Lysaght,718,Frankreich,m,43,5,132615.73,2,1,0,32999.1,0
139700664,Brookes,657,Frankreich,m,30,1,139762.13,2,1,1,23317.88,0
139766176,Milne,794,Frankreich,m,57,3,117056.46,1,1,0,93336.93,1
139734550,Korff,686,England,m,45,3,74274.87,3,1,0,64907.48,1
139872367,Seleznyova,575,England,m,41,2,100062.39,1,0,0,126307.25,0
139809010,Greenwalt,752,Deutschland,m,33,4,0.0,2,1,1,39570.78,0
139776903,Perry,732,England,f,67,1,0.0,2,1,1,177783.04,0
139753320,Meng,681,Deutschland,m,47,9,97023.21,1,1,1,2168.13,0
139795712,Williams,707,England,f,35,3,56674.48,1,1,0,17987.4,1
139916380,Johnstone,702,Deutschland,m,50,3,0.0,2,0,0,94949.84,0
139918426,Ch'eng,640,Deutschland,m,44,3,137148.68,1,1,0,92381.01,0
139842710,Onyemere,797,Deutschland,m,37,4,75263.7,1,1,0,85801.77,0
139813905,Read,619,England,f,44,6,52831.13,1,1,1,112649.22,1
139860032,Esposito,736,Deutschland,f,30,9,0.0,2,1,0,34180.33,0
139760567,McMillan,850,Deutschland,m,30,9,121535.18,1,0,0,40313.47,0
139775382,Ch'iu,523,Frankreich,m,35,8,138782.76,1,1,1,186118.93,0
139768380,Yu,468,England,m,26,1,131643.25,1,1,0,64436.16,0
139778860,Jacka,572,Deutschland,m,33,9,68193.72,1,1,0,19998.31,0
139747681,Chidimma,611,Deutschland,m,40,1,0.0,2,1,1,102547.56,0
139865197,Kent,587,England,f,34,1,0.0,2,1,1,97932.68,0
139776726,Black,610,Deutschland,f,57,7,72092.95,4,0,1,113228.82,1
139717878,Boyle,593,Frankreich,m,69,2,187013.13,2,0,1,105898.69,0
139764964,McMillan,850,Frankreich,f,40,7,104449.8,1,1,1,747.88,0
139905799,Wood,641,Frankreich,m,42,3,121765.37,2,1,1,166516.84,0
139798161,Higgins,802,Frankreich,m,37,9,115569.21,1,0,1,119782.89,0
139816556,Lamb,685,England,m,34,6,83264.28,1,0,0,9663.28,0
139845416,Yermakova,850,Deutschland,f,42,8,0.0,1,1,0,19632.64,1
139887490,Chan,620,Deutschland,f,29,3,0.0,2,0,1,153392.28,0
139809737,Scott,635,England,m,31,1,0.0,2,1,0,135382.23,0
139688166,Lombardi,740,Deutschland,f,37,7,0.0,2,1,1,194270.91,0
139713755,De Mestre,605,England,m,33,5,150092.8,1,0,0,71862.79,0
139842181,McKenzie,786,England,m,31,9,0.0,2,1,1,18210.36,0
139699978,Hsieh,750,England,f,39,6,0.0,2,0,0,19264.33,0
139760802,Ch'ien,587,Deutschland,m,36,1,0.0,2,0,1,17135.6,0
139860447,Boyle,718,Deutschland,f,31,0,118100.59,2,1,0,103165.15,0
139700878,Donnelly,784,Deutschland,m,31,7,0.0,2,1,1,143204.41,0
139782111,Capon,658,Frankreich,m,29,5,75395.53,2,0,1,54914.92,0
139719229,Macleod,709,Deutschland,m,26,6,156551.63,1,0,1,4410.77,0
139860566,Williams,743,England,m,45,7,157332.26,1,1,0,125424.42,0
139687508,Ogbonnaya,731,England,f,40,5,171325.98,1,1,1,159718.27,1
139700113,Huang,705,England,f,40,5,203715.15,1,1,0,179978.68,1
139845211,Norton,600,Deutschland,m,32,1,0.0,1,1,1,101986.16,0
139778327,Belstead,508,Frankreich,f,41,5,82161.7,2,1,0,187776.49,0
139778658,Calabresi,678,Deutschland,m,31,2,0.0,2,1,1,58803.28,0
139762976,Milne,570,Frankreich,f,50,5,129293.74,1,1,0,177805.44,1
139905246,David,574,Deutschland,m,34,1,112572.39,1,0,0,165626.6,0
139695191,Muravyova,592,England,m,38,8,0.0,2,1,0,180426.2,0
139770537,Ts'ui,765,Frankreich,f,34,8,136729.51,2,0,0,47058.21,0
139719189,Fetherstonhaugh,573,Deutschland,f,36,1,0.0,1,1,1,56905.38,0
139702932,Humphries,826,Deutschland,m,26,5,142662.68,1,0,0,60285.3,0
139773346,Okeke,699,Deutschland,f,43,3,80764.03,1,1,0,199378.58,1
139820890,Thompson,584,Deutschland,f,26,0,146286.22,1,1,0,105105.35,0
139799838,Samsonova,582,Deutschland,m,29,4,0.0,2,0,0,156153.27,0
139748303,Seleznyov,625,Deutschland,m,43,4,122351.29,1,1,0,71216.6,0
139703471,Wade,549,Deutschland,f,46,7,0.0,1,1,1,109057.56,0
139786016,T'ien,713,Deutschland,f,25,4,121172.97,1,1,1,56268.98,0
139704297,Cameron,705,Deutschland,m,25,3,113736.27,1,0,1,196864.61,0
139882529,McCulloch,512,Deutschland,f,36,3,84327.77,2,1,0,17675.36,0
139691589,Maclean,738,Deutschland,m,31,9,82674.15,1,1,0,41970.72,0
139690730,French,581,Deutschland,m,35,4,0.0,2,0,1,86383.82,0
139898160,Robinson,567,Deutschland,m,36,1,0.0,2,0,0,8555.73,0
139713420,Wei,497,England,m,44,2,121250.04,1,0,1,79691.4,0
139762332,Mai,710,Frankreich,f,30,10,133537.1,2,1,0,155593.74,0
139747850,Perkins,793,Frankreich,f,34,5,127758.09,1,1,0,143357.03,0
139797363,White,599,England,m,34,2,101506.66,1,0,0,198030.24,0
139703640,Davydova,522,England,m,30,3,0.0,2,1,0,145490.85,0
139879538,Alexeeva,579,Deutschland,m,31,9,0.0,1,0,1,139048.0,0
139710327,Kerr,650,England,f,23,5,0.0,1,1,1,180622.43,0
139840483,Murray,440,Deutschland,m,42,2,0.0,2,1,0,49826.68,0
139774069,Pinto,666,Deutschland,f,40,2,0.0,2,0,0,36371.27,0
139678842,Grave,633,Frankreich,m,43,3,144164.29,1,1,1,158646.46,0
139879563,Davies,702,Frankreich,m,36,9,90560.48,2,1,0,174268.87,0
139710567,Lo,832,Deutschland,f,29,5,0.0,2,1,0,178779.52,0
139910629,Sung,632,Deutschland,m,38,4,0.0,2,0,0,192505.62,0
139857904,Yusupov,709,England,m,35,2,0.0,2,1,0,104982.39,0
139765216,Niu,457,Deutschland,f,38,7,164496.99,1,1,1,163327.27,0
139829514,Chidiebere,655,Deutschland,f,51,3,0.0,2,0,1,15801.02,0
139733950,Bray,748,Frankreich,f,40,3,103499.09,2,0,0,38153.19,0
139779194,Hsiung,487,England,f,36,1,140137.15,1,1,0,194073.33,0
139736418,Virgo,693,England,m,28,1,145118.83,1,0,1,77742.38,0
139783360,Lung,666,Deutschland,m,46,5,123873.19,1,1,1,177844.06,0
139847231,Yermakov,709,Deutschland,m,31,6,0.0,2,1,1,71009.84,0
139726078,Kerr,582,Deutschland,m,52,2,151457.88,1,0,1,40893.61,0
139694469,Ijendu,535,Deutschland,f,38,0,135919.33,1,1,0,80425.65,0
139811698,Oguejiofor,814,Frankreich,m,44,8,95488.82,2,0,0,107013.59,0
139733813,Tsao,813,Frankreich,m,30,1,116416.94,1,0,1,85808.22,0
139843742,Black,756,Deutschland,m,67,4,0.0,3,1,1,93081.87,0
139810668,Francis,757,Deutschland,m,46,0,0.0,2,1,0,37460.05,0
139743522,Johnson,720,Frankreich,f,37,8,156282.79,1,1,0,45985.52,0
139846069,Oliver,652,England,f,36,1,0.0,2,1,1,19302.78,0
139920223,Endrizzi,850,Deutschland,f,34,2,0.0,2,0,0,51919.04,0
139679681,Li,650,England,m,20,8,0.0,2,1,1,113469.65,0
139715126,Palerma,796,England,f,23,3,146584.19,2,0,0,125445.8,0
139828941,Lynch,775,Deutschland,m,42,6,133970.22,2,0,1,187839.9,0
139713940,Maconochie,850,England,m,39,6,133214.13,1,0,1,20769.88,0
139704774,McGregor,693,Frankreich,m,25,6,146580.69,1,0,1,14633.35,0
139791640,Simpson,701,Deutschland,m,41,10,0.0,2,1,1,146257.77,0
139692922,Yu,523,Deutschland,m,30,1,83181.29,1,1,1,138176.78,0
139895535,Black,732,Deutschland,m,36,7,126195.81,1,1,1,133172.48,0
139734217,Rossi,648,Deutschland,m,34,0,0.0,1,1,1,167931.81,0
139686852,Ross,581,Frankreich,m,31,6,116891.72,1,1,0,107137.3,0
139686628,Aitken,757,England,m,33,5,77253.22,1,0,1,194239.63,0
139752447,Tsui,605,England,f,48,10,150315.92,1,0,1,133486.36,0
139711272,Ross,577,Deutschland,f,35,10,0.0,2,1,1,25161.61,0
139686204,Alexeyeva,466,Deutschland,f,41,3,33563.95,2,1,0,178994.13,1
139715798,Bell,519,Deutschland,m,39,1,97700.02,1,1,1,30709.03,0
139729625,McKay,678,Deutschland,f,38,2,0.0,2,0,0,115068.99,0
139908637,Boyle,570,Deutschland,m,39,10,129674.89,2,1,0,80552.36,0
139876335,Mullen,590,England,f,51,10,84474.62,2,1,1,190937.09,0
139905992,Thorpe,722,Deutschland,f,35,2,163943.89,2,1,1,15068.18,0
139860195,Munroe,608,Frankreich,m,33,1,102772.67,2,1,0,70705.58,0
139926441,Hou,688,England,m,42,5,0.0,2,0,0,197602.29,0
139822662,Nielson,788,Frankreich,f,57,8,93716.72,1,1,1,180150.49,1
139911957,Shaw,477,Frankreich,f,24,2,95675.62,2,0,0,162699.7,1
139821086,Moss,675,Deutschland,m,32,1,0.0,3,1,0,85901.09,0
139789870,Bufkin,696,Frankreich,f,27,2,96129.32,2,1,1,5983.7,0
139772641,Barese,727,Frankreich,m,34,2,146407.11,1,1,1,72073.72,0
139846549,Bushell,647,England,m,28,6,149594.02,2,1,0,102325.19,0
139886761,Martin,590,England,f,51,3,154962.99,3,0,1,191932.27,1
139795373,Johnston,593,Frankreich,f,32,9,134096.53,2,1,0,53931.05,1
139710883,Talbot,748,Deutschland,f,34,8,0.0,2,1,0,53584.03,0
139838864,Owens,586,Deutschland,f,38,6,0.0,2,1,1,37935.83,0
139823420,Waters,695,Deutschland,m,36,4,161533.0,1,1,0,100940.91,0
139770378,Chu,630,Frankreich,f,34,9,106937.05,2,1,0,138275.01,0
139904103,Khan,614,Deutschland,m,38,2,116248.88,1,1,0,105140.92,0
139744108,Rutledge,832,Deutschland,m,61,2,0.0,1,0,1,127804.66,1
139717359,Zhdanov,659,Deutschland,f,50,3,0.0,1,1,0,183399.12,1
139893153,Wark,558,England,f,31,7,0.0,2,1,0,166720.28,0
139682300,Azuka,677,Frankreich,f,39,0,111213.64,2,1,1,147578.26,0
139693597,Ho,670,Deutschland,f,45,5,47884.92,1,1,1,54340.24,0
139925483,MacDevitt,610,Deutschland,f,45,1,0.0,2,1,1,199657.46,0
139781330,Chiang,839,Deutschland,f,51,3,0.0,1,1,1,69101.23,1
139739555,McLean,771,Frankreich,f,36,5,77846.9,1,0,0,99805.99,0
139696192,Chin,668,Frankreich,m,39,4,79896.0,1,1,0,38466.39,0
139725492,Jose,664,Deutschland,m,55,8,0.0,2,1,1,139161.64,0
139823332,Vasiliev,668,Deutschland,m,42,3,150461.07,1,1,0,108139.23,0
139827727,Chimezie,543,Deutschland,m,43,9,0.0,2,1,1,78858.07,0
139700302,Ch'ien,496,England,f,44,0,179356.28,2,1,0,2919.21,1
139908647,Gorbunov,655,England,f,28,3,113811.85,2,0,1,76844.23,0
139716736,Cameron,559,Deutschland,f,43,1,0.0,2,1,1,196645.87,0
139815693,Bianchi,506,Deutschland,m,34,7,0.0,2,0,0,115842.1,0
139729806,P'eng,659,Frankreich,m,29,9,82916.48,1,1,1,84133.48,0
139748005,Kennedy,573,England,m,44,8,0.0,2,0,0,62424.46,0
139755409,Cody,616,Frankreich,m,45,3,143129.41,2,0,1,64327.26,0
139836207,Giordano,667,Frankreich,f,42,10,64404.26,2,0,0,26022.37,0
139878102,Watson,525,England,m,33,5,0.0,2,1,0,161002.29,0
139714659,Tai,642,Deutschland,m,25,7,0.0,2,1,0,102083.78,0
139916265,Lu,805,Deutschland,f,31,4,0.0,2,1,0,4798.12,0
139712469,Chinweike,572,Frankreich,f,19,1,138657.08,1,1,1,16161.82,0
139714531,Scott,451,England,f,23,9,0.0,2,0,1,48021.71,0
139881261,Padovesi,850,Deutschland,f,37,3,212778.2,1,0,1,69372.88,0
139727611,Gibson,610,Deutschland,f,35,7,81905.95,1,1,1,61623.19,0
139809017,Bradshaw,582,Deutschland,f,40,9,0.0,3,1,1,60954.45,0
139782582,Yin,694,England,m,39,0,107042.74,1,1,1,102284.2,0
139817660,Chidimma,645,Frankreich,m,28,7,117466.03,2,1,1,34490.06,0
139849662,Udegbulam,632,Deutschland,f,36,7,0.0,2,1,1,52526.65,0
139811903,Onwuemelie,530,Deutschland,f,55,4,120905.03,1,0,1,123475.88,1
139726662,Calabrese,518,Deutschland,m,59,5,138772.15,1,0,1,123872.0,0
139770535,Caldwell,621,Deutschland,f,50,5,0.0,2,1,0,191756.54,1
139722379,Uwaezuoke,562,Deutschland,m,33,6,0.0,2,1,0,111590.35,0
139859511,Dale,571,England,f,31,3,0.0,2,1,1,194667.92,0
139881029,Yobachukwu,820,Deutschland,f,49,1,0.0,2,1,1,119087.25,0
139739502,Iadanza,529,Deutschland,m,61,1,0.0,2,1,1,191370.97,0
139767543,Bryan,632,Deutschland,f,49,5,167962.7,1,0,0,140201.21,0
139846523,Burton,508,Deutschland,f,64,2,0.0,1,1,1,6076.62,0
139880689,Cheng,813,Frankreich,m,59,2,135078.41,1,1,0,187636.06,1
139843711,Ch'ien,751,Deutschland,m,29,3,159597.45,1,1,0,39934.41,0
139793910,Yegorov,725,Deutschland,f,36,1,118851.05,1,1,1,102747.02,0
139693778,Robinson,556,Deutschland,f,40,9,129860.37,1,0,0,17992.94,0
139817208,Hutchinson,581,England,f,46,1,0.0,2,1,0,104272.04,0
139771714,Boni,688,Frankreich,m,26,8,146133.39,1,1,1,175296.76,0
139817448,Yevseyev,674,Deutschland,m,46,2,174701.05,1,1,0,90189.72,1
139725155,She,634,England,m,34,1,0.0,2,1,0,61995.57,0
139868458,Millar,783,Frankreich,f,41,5,106640.5,1,1,0,176945.96,0
139787599,Bowen,528,Deutschland,f,32,4,85615.66,2,1,0,156192.43,0
139891852,Otitodilinna,783,Deutschland,m,40,6,0.0,2,1,0,109742.55,0
139870193,Hou,564,Deutschland,m,31,0,110527.17,1,1,1,87060.77,0
139803702,Fiorentino,695,Deutschland,f,29,9,0.0,2,1,0,111565.45,0
139877300,Crawford,623,England,m,41,2,142412.13,1,1,0,28778.98,0
139894084,Wall,710,England,f,29,3,119670.18,1,1,0,188022.44,0
139837546,Chijioke,689,Frankreich,f,55,1,76296.81,1,1,0,42364.75,1
139788838,Russo,633,Deutschland,f,39,9,129189.15,2,0,0,170998.83,0
139783742,Dann,510,Deutschland,m,44,6,0.0,2,1,1,175518.31,0
139806303,Degtyarev,675,Deutschland,f,38,6,68065.8,1,0,0,138777.0,1
139867085,Okonkwo,667,Deutschland,m,34,5,0.0,2,1,1,102908.63,0
139920289,Chukwudi,672,Frankreich,f,21,3,165878.76,2,1,1,164537.17,0
139810727,Ajuluchukwu,584,Deutschland,m,49,8,172713.44,1,1,0,113860.81,0
139889057,Baldwin,545,England,f,44,1,0.0,2,1,1,82614.89,0
139819956,Chinonyelum,446,Deutschland,f,39,1,90217.07,1,1,0,191350.48,0
139916966,Nebechukwu,717,Deutschland,f,28,1,90537.16,1,0,1,74800.99,0
139911672,Williamson,695,Frankreich,m,40,7,139022.24,1,0,1,193383.13,0
139821064,Nash,662,Deutschland,m,31,3,0.0,2,0,1,27731.05,0
139693143,Brient,615,Frankreich,m,43,3,86920.86,1,1,1,150048.37,0
139834816,Ch'in,643,England,f,34,8,117451.47,1,1,0,65374.86,0
139714821,Efremov,768,Deutschland,f,36,3,141334.95,1,0,1,125870.5,0
139686051,Lane,713,Deutschland,m,36,8,133889.35,1,1,1,143265.65,0
139862888,Johnstone,734,Frankreich,f,52,6,71283.09,2,0,1,38984.37,0
139859995,Lombardo,464,Frankreich,m,37,4,155994.15,1,0,0,143665.44,0
139693283,Nnamutaezinwa,626,Deutschland,m,33,8,0.0,2,1,0,138504.28,0
139818553,Corones,660,Frankreich,m,28,2,170890.05,2,1,0,41758.9,0
139694991,Ch'iu,525,England,f,47,6,118560.0,1,1,0,82522.61,1
139804204,Wang,718,Deutschland,m,36,9,0.0,1,1,0,45909.87,0
139788627,Hamilton,767,Deutschland,f,35,6,115576.44,1,0,1,27922.45,0
139903415,Dennis,748,Deutschland,f,20,7,0.0,2,0,0,10792.42,0
139859001,Hansen,729,England,f,38,10,0.0,2,1,0,189727.12,0
139876740,Fullwood,766,England,m,41,0,0.0,2,0,1,34283.23,0
139691334,Endrizzi,714,Deutschland,m,52,4,100755.66,1,1,1,186775.25,0
139697922,Palermo,692,Deutschland,f,36,4,0.0,1,1,0,185580.89,1
139899999,Mollison,683,Deutschland,f,42,4,148283.94,1,1,1,44692.63,1
139921273,Hs?,630,Deutschland,m,50,8,0.0,2,0,1,79377.45,0
139889492,Duncan,633,Frankreich,m,29,6,117412.35,1,0,0,30338.94,0
139726900,Chapman,842,England,f,44,2,112652.08,2,1,0,126644.98,0
139902617,Volkova,540,England,m,67,1,88382.01,1,0,1,59457.0,0
139891585,Teng,632,Deutschland,m,43,2,100013.51,1,1,0,24275.32,0
139925559,White,583,Deutschland,f,42,7,0.0,2,1,0,144039.05,0
139792569,Lindeman,702,England,f,38,2,0.0,1,1,1,161888.63,0
139881617,Tsui,762,Deutschland,m,29,6,141389.06,1,1,0,54122.89,0
139860161,Balashova,517,Deutschland,m,28,2,115062.61,1,1,0,179056.23,0
139686657,Henderson,709,Deutschland,m,37,7,0.0,1,1,0,159486.76,0
139710326,Ts'ao,599,England,f,37,2,0.0,2,1,1,143739.29,0
139808726,Lung,578,England,m,23,8,0.0,2,1,0,112124.98,0
139883693,Arcuri,842,England,m,46,9,0.0,1,0,0,17268.02,0
139820919,Nnanna,850,England,f,41,3,99945.93,2,1,0,71179.31,0
139727196,Shao,597,Frankreich,f,35,8,131101.04,1,1,1,192852.67,0
139853086,Ts'ai,777,Frankreich,m,35,7,122917.69,1,1,1,76169.68,0
139894469,Thomson,701,Deutschland,f,41,2,0.0,1,1,0,47856.78,0
139797879,Chiemela,523,England,m,32,4,0.0,2,1,0,167848.02,0
139920543,H?,548,Deutschland,f,32,2,172448.77,1,1,0,188083.77,1
139916053,Rose,601,Deutschland,f,41,1,0.0,2,0,1,160607.06,0
139885416,Herz,765,Deutschland,m,41,2,0.0,2,0,1,191215.61,0
139757933,Butusov,537,England,m,42,1,190569.23,1,0,1,127154.8,0
139898665,Cattaneo,676,Frankreich,m,28,1,69459.05,2,1,1,128461.29,0
139725192,Hinton,569,England,m,34,0,151839.26,1,1,0,102299.81,1
139847742,Millar,729,Deutschland,f,36,8,109106.8,1,0,0,121311.12,0
139852535,Mitchell,671,England,m,34,10,153360.02,1,1,0,140509.86,0
139783430,Mai,567,England,m,35,8,153137.74,1,1,0,88659.07,0
139797745,Ts'ui,745,England,f,31,3,124328.84,1,1,1,140451.52,0
139894887,Hsia,788,Deutschland,f,39,3,135139.33,1,0,1,113086.08,0
139921861,H?,756,Frankreich,f,60,3,115924.89,1,1,0,93524.19,1
139841399,Tai,726,England,f,26,1,80780.16,1,1,1,19225.85,0
139911738,Rawling,644,Frankreich,m,34,9,112746.54,2,0,0,141230.07,0
139763912,Gilchrist,699,Deutschland,m,27,1,0.0,2,1,0,93003.21,0
139880189,Rice,561,Deutschland,m,33,6,0.0,2,0,0,173680.39,0
139907029,Stewart,478,Deutschland,m,35,1,92474.05,1,1,0,178626.07,0
139737676,Chien,593,Deutschland,f,32,3,0.0,2,1,1,151978.36,0
139728365,North,479,Deutschland,f,26,1,0.0,2,1,1,19116.97,0
139732507,Monaldo,701,Frankreich,m,23,5,186101.18,2,1,1,76611.33,0
139860971,Mitchell,652,England,m,58,6,0.0,2,0,1,170025.43,0
139734873,Milano,672,Deutschland,m,34,9,0.0,2,1,0,161800.77,0
139761435,Davies,681,England,m,65,7,134714.7,2,0,1,190419.81,0
139820917,Boni,740,Frankreich,f,57,3,113386.36,2,1,1,65121.63,1
139680895,Avdeeva,652,Frankreich,f,58,3,116353.2,2,0,1,193502.9,0
139870218,Ozoemena,820,England,m,34,10,97208.46,1,1,1,59553.34,0
139907877,Udinese,724,Deutschland,m,28,5,97612.12,1,1,1,96498.14,0
139869579,Patterson,778,Deutschland,m,37,3,141803.77,1,0,1,179421.84,0
139838932,Farber,567,England,f,45,1,157320.51,1,1,0,62193.92,0
139918356,Marcum,670,Deutschland,f,54,2,95507.12,1,1,1,63213.31,0
139913549,Phillips,418,Deutschland,m,34,8,155973.88,1,1,0,154208.96,0
139787847,Bruce,672,Deutschland,f,50,1,0.0,1,1,0,12106.82,1
139922475,Yevdokimova,477,Frankreich,f,58,8,145984.92,1,1,1,24564.7,0
139867742,Hou,741,Deutschland,f,64,2,69311.16,1,1,1,59237.72,0
139859942,Yusupova,550,Frankreich,m,33,4,118400.91,1,0,1,13999.64,1
139909975,Douglas,810,Deutschland,m,32,9,120879.73,2,0,1,78896.59,0
139837629,Wong,639,England,m,29,4,133434.57,2,1,0,97983.44,0
139888758,Burns,529,Deutschland,m,43,6,93616.35,2,0,0,98348.66,0
139883171,Williams,641,Frankreich,m,41,7,104405.54,3,1,0,17384.21,0
139732518,Ts'ui,778,Frankreich,f,45,1,162150.42,2,1,0,174531.27,0
139732379,Hargreaves,787,Deutschland,m,32,4,0.0,2,1,1,13238.93,0
139920000,Chou,695,Deutschland,f,42,5,0.0,1,0,1,72172.13,1
139889344,Fiorentino,640,Frankreich,f,43,9,94752.49,1,1,0,184006.36,1
139698683,Power,518,Deutschland,m,40,4,0.0,2,0,1,194416.58,0
139712322,Lucas,554,Frankreich,f,36,3,157780.93,2,1,0,6089.13,0
139732178,Colombo,667,Frankreich,f,33,4,127076.68,2,1,0,69011.66,0
139881818,MacDonald,850,Frankreich,f,26,8,123126.29,1,1,0,74425.41,0
139875887,Mason,679,Frankreich,m,58,8,125850.53,2,1,1,87008.17,0
139903594,Milano,635,England,f,37,3,0.0,2,1,0,91086.73,0
139808753,Dawson,559,Frankreich,f,28,3,152264.81,1,0,0,64242.31,0
139911367,Simmons,668,England,m,43,1,147167.25,1,0,0,141679.73,0
139716784,Andreev,681,Deutschland,f,58,8,93173.88,1,1,1,139761.25,0
139894249,Nkemjika,718,England,m,28,6,0.0,2,1,0,146875.86,0
139681516,Trevisani,721,England,m,57,1,0.0,1,1,1,195940.96,0
139805568,Lombardo,669,Deutschland,m,57,5,0.0,2,1,1,56875.76,0
139876104,Ashley,644,Deutschland,m,33,2,0.0,1,1,0,96420.58,0
139737141,Sutherland,624,England,f,23,6,0.0,2,0,1,196668.51,0
139703672,Tung,713,Deutschland,f,52,0,185891.54,1,1,1,46369.57,1
139723473,Feng,724,Deutschland,m,28,9,0.0,2,1,1,100240.2,0
139756796,Chidi,607,Deutschland,m,26,1,0.0,1,1,0,29818.2,0
139869524,Briggs,673,England,m,39,8,138160.0,1,1,1,110468.51,0
139924855,Chen,721,Deutschland,f,55,3,44020.89,1,1,0,65864.4,1
139704088,Sun,704,England,m,37,4,0.0,2,0,0,25684.93,0
139728744,Graham,774,Frankreich,m,36,9,130809.77,1,1,0,152290.28,0
139813633,Stephenson,672,England,m,43,5,0.0,2,1,1,64515.5,0
139838694,Simpson,642,Deutschland,m,30,8,117494.27,1,0,0,61977.82,0
139903294,Greece,726,Deutschland,f,34,0,185734.75,1,1,1,102036.82,0
139850115,Pettit,737,Frankreich,f,40,2,162485.8,2,1,0,149381.32,0
139923673,Endrizzi,670,Frankreich,f,42,5,49508.79,3,1,1,100324.01,0
139694346,Hung,643,Deutschland,m,39,7,0.0,2,1,1,170392.59,0
139730559,Okagbue,493,Deutschland,f,36,2,0.0,2,0,1,99770.3,0
139800006,Chien,694,Frankreich,m,31,4,141989.27,2,1,0,26116.82,0
139736038,Hao,512,England,f,35,5,124580.69,1,1,1,18785.48,0
139710225,Degtyaryov,755,Frankreich,f,30,6,154221.37,2,0,1,62688.55,0
139786371,Lorenzo,850,England,m,37,2,0.0,2,1,0,119969.99,0
139904359,Davidson,559,England,f,40,7,144470.77,1,1,1,18917.95,0
139894526,Kanayochukwu,534,Deutschland,m,27,9,0.0,2,1,0,161344.13,0
139820830,Lees,711,Deutschland,m,52,5,0.0,1,1,1,159808.95,0
139804790,Rossi,676,Deutschland,f,32,5,0.0,2,1,1,75465.41,0
139722373,Chukwuemeka,572,Frankreich,f,35,1,139979.07,1,1,0,185662.84,0
